gender,field,uses_ai,frequency,ai_course,technical,practical,critical,overall_label,technical_level,practical_level,critical_level
1,0,0,2,0,2.554339999428687,2.2761906314506604,2.1017136196679336,Beginner,Low,Low,Low
1,0,1,4,0,2.6541291565373837,3.1794922088771376,2.9095256623225065,Moderate,Medium,Medium,Medium
1,1,0,2,0,2.7472027786308693,2.6151170191144804,2.4606883811888896,Moderate,Medium,Medium,Low
0,2,1,4,0,3.6034819797734086,3.6093658342348385,3.8494313696550133,Advanced,High,High,High
1,0,1,1,0,2.3101358518658808,2.445758512410771,2.1564658027299717,Beginner,Low,Low,Low
0,1,1,4,0,3.781770938709224,3.1880608479771584,3.851551724259189,Advanced,High,Medium,High
0,1,1,4,0,3.7672666201820495,3.522821429366047,3.9919381751867977,Advanced,High,High,High
0,0,1,1,1,2.7693996068726254,3.006506257225148,2.9905421786479103,Moderate,Medium,Medium,Medium
0,0,0,0,0,1.669837709152186,1.606224786717323,1.388992121575668,Beginner,Low,Low,Low
1,1,1,0,0,1.8668815562523995,1.761057511488553,1.6547447911429436,Beginner,Low,Low,Low
1,1,1,3,0,3.0166807650842227,2.603581352908142,2.2060092181547453,Moderate,Medium,Medium,Low
1,0,1,4,0,2.7811278942693414,2.766417442173889,2.959229846425679,Moderate,Medium,Medium,Medium
1,0,1,2,0,2.3097058270404784,2.2978054412272177,2.2469268461580953,Beginner,Low,Low,Low
0,0,0,1,0,2.088428263035364,1.4768669344323517,2.0381789332011206,Beginner,Low,Low,Low
1,1,0,1,0,2.1363776346211325,2.0038036427765857,2.525337179864256,Beginner,Low,Low,Low
1,1,1,1,0,1.7504349266488264,2.0133065250706146,1.838648428594395,Beginner,Low,Low,Low
1,0,1,0,0,1.5362328217499372,1.2242290361168104,1.7647030303209301,Beginner,Low,Low,Low
1,0,1,2,0,1.8437587006194314,2.066808683423554,2.188049928444216,Beginner,Low,Low,Low
0,0,1,1,0,1.2619152609623951,1.3457771636569542,1.446656852685042,Beginner,Low,Low,Low
1,2,1,2,0,2.738422776652296,2.9259168868492327,2.818779191117796,Moderate,Medium,Medium,Medium
1,0,1,0,0,1.8193516655045403,2.2073479131625144,1.9171341474479404,Beginner,Low,Low,Low
1,0,1,0,1,2.5214423137959705,2.480662268512395,2.968442410468878,Moderate,Low,Low,Medium
1,1,1,1,0,2.0441822953935587,2.319113992275058,2.4829978694178014,Beginner,Low,Low,Low
0,1,0,1,1,2.807432903435116,3.135337776616086,2.6279289255112075,Moderate,Medium,Medium,Medium
1,2,1,0,0,1.104115818917197,1.7341828068228164,1.484065294380751,Beginner,Low,Low,Low
0,0,1,1,0,1.5076608537106675,1.8686831427251351,1.2935515048825164,Beginner,Low,Low,Low
0,0,1,3,0,2.938506829043492,2.410474824312689,2.9820071886325974,Moderate,Medium,Low,Medium
1,0,1,0,0,1.5641664073179171,1.480496051797687,2.0436362908874948,Beginner,Low,Low,Low
1,1,1,2,0,3.031716394832408,3.123079603814137,3.2093078376162745,Moderate,Medium,Medium,Medium
0,1,1,0,0,1.9655234660004839,1.7385286378134428,1.4637301383485435,Beginner,Low,Low,Low
1,1,1,4,0,3.6785436701326013,3.8806081043808107,3.706139337488779,Advanced,High,High,High
1,1,1,0,0,1.395914597464073,1.5688882942818567,2.01221250901951,Beginner,Low,Low,Low
0,1,1,1,0,2.781864760962233,2.741696485862571,2.662913951369613,Moderate,Medium,Medium,Medium
1,0,1,0,0,1.8765043495739921,1.4549112823084773,1.5289834340060107,Beginner,Low,Low,Low
0,1,1,4,1,4.076400301178866,4.235331931673492,4.1291885646156326,Advanced,High,High,High
1,1,1,1,1,3.5724270056037395,3.475600554758767,3.7407125922591646,Advanced,High,High,High
1,1,1,3,0,3.437452082180931,3.572948569730764,3.481386414924996,Advanced,High,High,High
1,0,0,1,0,1.6859810383007865,1.6525075221852354,1.6563805421059477,Beginner,Low,Low,Low
0,1,1,2,0,3.116161078044442,3.124995852702674,2.9475518972906327,Moderate,Medium,Medium,Medium
1,0,0,2,0,2.7113103729119064,2.649198672701027,3.037257565299207,Moderate,Medium,Medium,Medium
0,0,1,2,0,2.3632165634719944,2.611874348688898,2.750414138521867,Beginner,Low,Medium,Medium
1,0,1,4,0,3.865897250291393,3.3983860722824724,3.4523510200721557,Advanced,High,Medium,High
0,1,0,4,0,3.3012084341361208,3.6983798224885147,3.4898872910036167,Advanced,Medium,High,High
1,0,1,3,0,3.1754563944988696,3.4058865559670535,2.9142261052568528,Moderate,Medium,High,Medium
0,0,1,4,0,3.046549549475462,3.1296833138273508,3.2003973604858875,Moderate,Medium,Medium,Medium
0,0,1,3,0,3.12414586940217,3.4408165967213886,3.117080879842655,Moderate,Medium,High,Medium
0,0,1,0,0,1.525340615469798,1.3163898122340574,1.4071202234665898,Beginner,Low,Low,Low
1,2,1,2,0,2.69388988649107,2.790270194488132,3.107212808781529,Moderate,Medium,Medium,Medium
1,0,1,0,0,1.0,1.1308047948462963,1.0,Beginner,Low,Low,Low
1,1,1,0,0,2.0450563391875836,1.9782105248271737,1.9817351901690843,Beginner,Low,Low,Low
0,1,1,4,0,3.4596965646039495,3.132794149459023,3.7835767639273827,Advanced,High,Medium,High
1,1,1,2,0,2.69081453503263,2.9048903923521214,2.6937688289987562,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.917125727505995,3.9609668416481236,4.243586551953844,Advanced,High,High,High
0,1,1,1,0,2.1081927494275714,1.9065418852405371,1.8273069372916644,Beginner,Low,Low,Low
1,0,1,4,0,3.4684885402963013,3.3375042265725186,3.3635837425524158,Moderate,High,Medium,Medium
1,1,1,4,0,3.644819060215068,3.6044687408774405,3.901125262426457,Advanced,High,High,High
1,0,0,1,0,2.399961414187946,2.0985588964357946,2.455314898893241,Beginner,Low,Low,Low
1,0,0,3,0,2.318375666294977,2.4455697733727786,2.297789344868842,Beginner,Low,Low,Low
0,1,1,0,0,1.6431769886836238,1.6831477202640024,2.032593333843311,Beginner,Low,Low,Low
1,0,0,2,0,2.176986672533944,2.3455967539756237,2.0798776590860846,Beginner,Low,Low,Low
0,1,1,1,0,2.7775411417000626,2.487803554365417,2.46125060601087,Beginner,Medium,Low,Low
0,0,1,4,0,3.128725723936692,3.198995929678524,3.1579806320991466,Moderate,Medium,Medium,Medium
0,0,1,2,1,2.872016962000139,3.0536012196109548,3.3957493848468663,Moderate,Medium,Medium,Medium
0,0,1,3,0,2.146649499210354,2.5009479797094505,2.6649743264925254,Beginner,Low,Low,Medium
0,1,0,4,0,3.142451608823944,3.1550401178683805,3.27729793404674,Moderate,Medium,Medium,Medium
1,1,1,4,0,3.3858102629387288,3.3383540916367522,3.1920917745242474,Moderate,Medium,Medium,Medium
1,0,1,4,0,3.80532771659255,3.5206054993879294,3.7569225612859736,Advanced,High,High,High
0,1,0,3,0,3.6554784103930866,3.7613694751355897,3.6510708417908946,Advanced,High,High,High
1,1,1,4,0,3.918696358219867,3.6371855751408906,3.8055819407041405,Advanced,High,High,High
0,1,0,0,0,1.1975167838290548,1.0,1.2114590997867136,Beginner,Low,Low,Low
0,0,1,2,0,2.547621293568605,2.9082926922007575,2.8309596126568723,Moderate,Low,Medium,Medium
0,2,1,2,0,1.7388792538877058,2.007621662694133,2.4814168005062407,Beginner,Low,Low,Low
0,1,1,2,0,1.7742806371945652,1.8574735434745753,2.157213349715639,Beginner,Low,Low,Low
0,1,1,3,0,3.472499124886935,3.2698474459199396,3.332101368951106,Moderate,High,Medium,Medium
0,0,0,0,0,2.1595109782305184,1.6506351929052432,2.092939903608551,Beginner,Low,Low,Low
1,0,1,0,0,1.4492727646071206,1.6663406382627675,1.1626276296077656,Beginner,Low,Low,Low
1,1,1,1,0,2.4462121274015565,2.0759035283905583,2.489234013251537,Beginner,Low,Low,Low
1,0,0,0,0,1.4797019997959564,1.5478369807147778,1.3438724396807484,Beginner,Low,Low,Low
1,0,0,4,0,2.7515532557731714,3.1924409858601783,2.94400612508746,Moderate,Medium,Medium,Medium
0,1,1,4,0,2.6594331650734424,2.899649624459714,2.9293742005642485,Moderate,Medium,Medium,Medium
1,1,1,1,0,2.1428692910756806,2.3602213879788394,1.966577250258216,Beginner,Low,Low,Low
1,0,1,4,0,3.646862900754816,3.2134214317586567,3.383390717787875,Advanced,High,Medium,Medium
0,0,1,2,0,2.444462791981001,2.3945261147862102,2.206377307573672,Beginner,Low,Low,Low
1,1,1,3,0,3.122612170235437,2.8327252129028704,3.157022899393995,Moderate,Medium,Medium,Medium
1,0,1,2,0,2.443049700723075,2.1559452059260047,2.452266500114576,Beginner,Low,Low,Low
1,0,1,4,0,3.6597815768345145,3.47855398887312,3.3257794819761983,Advanced,High,High,Medium
0,0,0,0,0,1.8253921695453572,1.3757259447360886,1.4391629942583697,Beginner,Low,Low,Low
0,1,1,0,0,1.293308768667727,1.4799973015736003,1.36200411270013,Beginner,Low,Low,Low
0,0,0,4,0,2.8911105909903645,3.134988476903363,3.325239951349795,Moderate,Medium,Medium,Medium
0,0,1,0,0,1.8881993110418587,1.9799121142809804,1.73427924742685,Beginner,Low,Low,Low
1,1,1,3,0,3.393070404471277,3.7093309445324656,3.9679698621327226,Advanced,Medium,High,High
1,0,1,1,0,2.806423421706792,2.4316498517856577,2.7423137843224334,Moderate,Medium,Low,Medium
0,1,0,4,0,3.194692489955927,3.3279191884746995,3.088880149762436,Moderate,Medium,Medium,Medium
0,0,1,0,0,1.5574991271397705,1.2156074423091794,1.303860946578026,Beginner,Low,Low,Low
0,0,1,0,0,1.434887747118029,1.0,1.0,Beginner,Low,Low,Low
1,1,0,4,0,3.412752593516056,3.4959294955949405,3.3605515686076495,Advanced,High,High,Medium
0,1,1,4,0,3.290676307232108,3.4106791980141633,2.771625355830209,Moderate,Medium,High,Medium
1,1,1,3,0,3.1231116685940576,3.0440475190642,3.257594696830558,Moderate,Medium,Medium,Medium
1,0,1,3,0,2.796691722037888,2.991858810350908,3.1146634313537924,Moderate,Medium,Medium,Medium
1,1,1,0,1,3.0580106568067302,3.3085729838185616,2.454949159226547,Moderate,Medium,Medium,Low
1,0,1,3,0,2.160790054533298,2.0622808536477857,2.5185303833187493,Beginner,Low,Low,Low
1,1,1,4,1,3.6571803817986277,3.8608296501550026,3.5802947301707744,Advanced,High,High,High
0,1,1,2,0,2.6869129549553654,2.9109706839847425,2.300143478544055,Moderate,Medium,Medium,Low
1,1,1,3,0,3.269909235971049,3.1211885130033266,3.1533170698219686,Moderate,Medium,Medium,Medium
1,2,1,2,0,2.952230559771282,2.544087482073501,2.9912563263846463,Moderate,Medium,Low,Medium
1,1,1,3,0,3.1127454240182555,3.05412244168683,3.2057066007682695,Moderate,Medium,Medium,Medium
1,1,1,3,0,2.366283952672408,2.2525310078916783,2.3962200280350383,Beginner,Low,Low,Low
0,1,1,4,0,3.501672585716619,3.1989994209320893,2.966549074932595,Moderate,High,Medium,Medium
1,0,1,0,0,1.9088501647713878,1.8917160456205857,1.387539627668115,Beginner,Low,Low,Low
1,0,1,3,0,2.3031298744851894,2.3369645789952553,2.6784885099936995,Beginner,Low,Low,Medium
0,1,1,4,0,3.1989132201167263,3.4359688837077758,3.576408895466341,Advanced,Medium,High,High
1,1,0,0,0,1.8595658460013635,2.080808469541695,1.6524668908396394,Beginner,Low,Low,Low
0,1,1,0,1,2.631435768301174,2.5381672230123575,2.278872918722066,Beginner,Medium,Low,Low
1,0,0,2,1,3.3533204230548046,3.318624970454428,3.3991922399008887,Moderate,Medium,Medium,Medium
1,1,1,2,1,4.172536469382405,4.559667224993794,4.406676840012737,Advanced,High,High,High
1,0,0,1,0,2.3611725822650946,2.230755095847453,2.0446472297569724,Beginner,Low,Low,Low
1,0,1,0,0,1.4051458399692434,1.8365616538001688,1.867993531888405,Beginner,Low,Low,Low
0,1,1,2,0,2.332052296612278,2.2659259903182543,2.2221443843811444,Beginner,Low,Low,Low
0,1,1,0,0,2.3255580561301596,2.3383116075417867,1.7575231183693425,Beginner,Low,Low,Low
0,1,1,0,1,2.758639915335871,2.308369434605936,2.6191546394364225,Beginner,Medium,Low,Medium
1,0,1,4,1,3.858143984815194,3.5212209890912,3.962184669258079,Advanced,High,High,High
0,0,1,1,0,1.9330707653803532,2.493398815309786,2.678898077538519,Beginner,Low,Low,Medium
1,1,1,0,0,1.9567790174016195,2.0251295478264484,1.9170779841970198,Beginner,Low,Low,Low
1,0,1,4,0,3.246608127848654,3.095673970932694,3.58471597837206,Moderate,Medium,Medium,High
1,0,1,2,0,1.8644367164640676,2.134520423812538,2.071152197238709,Beginner,Low,Low,Low
1,1,1,4,0,3.6912749431142644,3.762575500227398,3.429355612857468,Advanced,High,High,High
0,0,1,1,0,1.6517184610012094,1.9777004522092683,2.0744446758670336,Beginner,Low,Low,Low
1,2,1,3,0,3.639556940236658,3.6488616061674968,3.3126855091051977,Advanced,High,High,Medium
1,1,0,4,0,2.9664406858375685,3.2782190783617704,3.269814144023113,Moderate,Medium,Medium,Medium
0,0,1,2,0,2.2191305060504773,2.7182785724642042,2.438434674509056,Beginner,Low,Medium,Low
0,0,1,4,0,3.9320408705469285,3.7237867418874453,3.621100948193673,Advanced,High,High,High
0,1,1,4,0,3.575026854428264,3.458631853186407,3.343817642372467,Advanced,High,High,Medium
0,0,1,4,0,2.9209414193948486,3.0875461733333744,3.056154571027894,Moderate,Medium,Medium,Medium
1,1,1,3,0,2.918842298796652,2.87394128880461,3.2887330026588493,Moderate,Medium,Medium,Medium
0,1,1,0,0,1.5634902849047485,1.9993760863657777,1.6350007586563933,Beginner,Low,Low,Low
1,1,1,0,0,1.7398158673015969,1.4033307622957607,1.6838584440466327,Beginner,Low,Low,Low
0,1,1,0,0,1.5978802657813844,1.3628302333442381,1.5110680935067369,Beginner,Low,Low,Low
1,1,0,3,0,3.42139218033283,3.683709668468057,3.6615396155875244,Advanced,High,High,High
0,1,1,0,0,1.2181107003338916,1.1965158677732344,1.2377364355170326,Beginner,Low,Low,Low
1,0,1,3,0,2.682655144597957,2.6711728927251843,2.6745921269636033,Moderate,Medium,Medium,Medium
1,1,1,2,0,2.7972575407737708,3.180283813309387,2.606691709148518,Moderate,Medium,Medium,Medium
1,0,1,1,0,2.1813766517742357,1.95164209794369,1.8358098378473557,Beginner,Low,Low,Low
0,1,1,4,1,4.319729478284686,3.930140755882972,3.9725312467903353,Advanced,High,High,High
1,2,1,1,0,2.453337699551217,2.6200724702318947,2.325872541247176,Beginner,Low,Medium,Low
1,0,1,0,0,2.3291959806157814,2.217943352889967,2.0773335119677734,Beginner,Low,Low,Low
0,0,0,3,0,2.6213874902438943,2.6551729705928113,2.847646005830046,Moderate,Medium,Medium,Medium
1,0,1,1,0,1.915994195090017,1.3494633638942763,2.084962357794456,Beginner,Low,Low,Low
1,0,1,2,0,2.4513122324955585,2.3559284379049825,2.2792317496098944,Beginner,Low,Low,Low
1,0,1,4,0,3.2326804409075676,2.744966599587622,2.8268689199577506,Moderate,Medium,Medium,Medium
0,0,0,0,0,1.3737054376146183,1.0,1.036823879665634,Beginner,Low,Low,Low
1,0,1,1,0,2.286996951216359,2.0287945514745713,2.2487937028740905,Beginner,Low,Low,Low
0,1,1,1,0,2.1999610885556464,2.557683558497218,2.449690951552871,Beginner,Low,Low,Low
1,1,1,1,0,2.2808652242877936,2.771262830291628,2.0230006562712592,Beginner,Low,Medium,Low
0,0,1,2,0,2.482006205098787,1.7865204791327574,2.0517891701506503,Beginner,Low,Low,Low
1,1,1,4,0,2.7895228982695066,3.273256933578382,3.15016346928003,Moderate,Medium,Medium,Medium
1,0,1,1,0,2.1310547753392592,1.9681047236525568,1.5165754222380157,Beginner,Low,Low,Low
1,1,1,0,0,2.0542173548870526,2.093675951739453,1.9781103284304602,Beginner,Low,Low,Low
1,0,0,0,0,1.5870028841039467,2.0292006250101124,1.6702493585550506,Beginner,Low,Low,Low
0,1,1,3,0,3.0883138319219228,3.555186283938553,3.173338183364034,Moderate,Medium,High,Medium
1,1,1,0,0,1.9022691857595038,1.7897962991815726,1.5789807216927407,Beginner,Low,Low,Low
1,2,1,1,0,2.312535924152349,1.8661009931260883,2.1712949186623405,Beginner,Low,Low,Low
0,1,1,4,0,3.7785709146520827,3.811697563983136,3.483638066985686,Advanced,High,High,High
0,1,1,2,0,2.84715302430369,3.1761388496175487,3.3520658687433795,Moderate,Medium,Medium,Medium
1,1,0,1,0,2.1701184457800773,2.234534958651474,2.1550127312269267,Beginner,Low,Low,Low
1,1,1,3,0,3.3791440603205616,3.263240625265451,3.466043565367242,Moderate,Medium,Medium,High
1,0,1,2,0,2.697230368207378,2.631940161672927,2.5881664476672834,Moderate,Medium,Medium,Low
0,1,0,0,1,2.373961043243476,2.332851084065817,2.6748951353339305,Beginner,Low,Low,Medium
0,1,0,1,0,2.3996607495255446,2.1344179762373408,2.592511237747153,Beginner,Low,Low,Low
1,1,1,4,0,3.221388159539446,3.7567941217774017,3.720124240294564,Advanced,Medium,High,High
0,1,1,3,0,3.02235905368185,2.9330273493474586,3.192863700561121,Moderate,Medium,Medium,Medium
0,1,1,0,0,2.0974279060549916,1.8966643474775422,2.112666290898624,Beginner,Low,Low,Low
0,1,0,4,0,3.355095985614529,3.1482343218473923,3.486970632130684,Moderate,Medium,Medium,High
1,1,1,3,0,2.934305888389757,3.280176896522875,3.4684269478424667,Moderate,Medium,Medium,High
0,1,1,3,1,4.114845991482687,3.9596723415542487,4.419566277502798,Advanced,High,High,High
1,1,1,2,0,3.0121409567343513,3.2412167559172413,2.8709362426477574,Moderate,Medium,Medium,Medium
1,0,0,1,0,2.599155184791012,2.1746160126996883,2.2452983672380418,Beginner,Low,Low,Low
0,0,1,0,0,1.533540531607493,1.7304222395589595,1.8828264559674344,Beginner,Low,Low,Low
1,0,1,4,0,3.6136385726954297,3.4879415414059896,3.5234857377431457,Advanced,High,High,High
0,0,1,1,0,1.356637633128978,2.1276107406363054,2.1269675470115543,Beginner,Low,Low,Low
1,1,1,2,0,3.133912552002667,3.176285832386085,2.6667535536108957,Moderate,Medium,Medium,Medium
0,0,1,1,0,2.5135668103143294,2.4380682472715103,2.6487598746922827,Beginner,Low,Low,Medium
1,1,1,4,0,2.8396611536156406,2.9597859405620754,3.141470270910918,Moderate,Medium,Medium,Medium
1,1,1,1,0,1.8562763024155924,1.8284828017687287,1.7624993181765425,Beginner,Low,Low,Low
0,0,0,2,1,3.494240308390946,3.3068916035451923,3.0565477452525083,Moderate,High,Medium,Medium
1,1,1,2,0,2.584267682212998,2.500116580145601,2.5164004191639116,Beginner,Low,Low,Low
1,1,1,1,0,1.5201275516676664,1.6778526143662462,1.6838020920447667,Beginner,Low,Low,Low
1,0,1,0,0,1.8992201466690115,2.3973851612875325,1.6973161224041018,Beginner,Low,Low,Low
1,0,1,0,0,1.6371479853300506,1.2937434081226031,1.3585380941101954,Beginner,Low,Low,Low
1,1,1,1,0,2.4196329597504636,2.2221011688043975,1.956953186055982,Beginner,Low,Low,Low
1,2,1,0,0,1.8538581863665424,2.010359255232297,2.050159251755516,Beginner,Low,Low,Low
0,1,0,1,0,2.5671910714176134,2.3615126591893745,2.311045035000179,Beginner,Low,Low,Low
0,0,1,4,0,2.6495285196015175,2.6790016364927443,2.697784592889098,Moderate,Medium,Medium,Medium
0,2,0,2,0,2.400679417471981,2.26823542185277,2.3996210468752235,Beginner,Low,Low,Low
0,0,1,4,0,2.829501838389211,3.2372866631512434,3.390220222095097,Moderate,Medium,Medium,Medium
0,1,1,0,0,1.6382580477425512,1.334131679974676,1.2990402254006908,Beginner,Low,Low,Low
1,0,1,0,0,2.075965786903918,1.6921377831166546,1.6907617956096144,Beginner,Low,Low,Low
1,2,0,3,0,3.0945761963283958,3.278830959880028,3.329875424617201,Moderate,Medium,Medium,Medium
0,0,1,3,0,2.423413505235182,2.431583299271148,2.4134746809516625,Beginner,Low,Low,Low
1,0,1,1,0,1.8573582171047358,1.928069527962311,1.9246992926419546,Beginner,Low,Low,Low
1,0,1,3,0,2.846341703933221,2.4903517054897453,2.8876478931411533,Moderate,Medium,Low,Medium
1,0,1,3,0,2.4357647665423334,2.817968137975825,2.2205670700680598,Beginner,Low,Medium,Low
1,0,1,0,0,1.502645396355731,1.671319941365046,1.6229138462247972,Beginner,Low,Low,Low
1,1,1,0,1,2.635517132980288,2.8618225707205167,2.2143606119861516,Beginner,Medium,Medium,Low
0,1,0,2,0,3.0176845351541703,3.0679528621293835,3.044789458734278,Moderate,Medium,Medium,Medium
1,1,1,4,0,3.412036447731277,3.606899246820876,4.007833527241131,Advanced,High,High,High
1,1,1,4,0,3.511108254456986,3.2979492967715904,3.103700539695917,Moderate,High,Medium,Medium
0,1,1,4,0,3.124369097743976,3.036824764749012,3.279082664698878,Moderate,Medium,Medium,Medium
1,0,1,1,0,1.8626562931086814,1.811315976095505,1.6646626430059115,Beginner,Low,Low,Low
0,0,1,4,0,3.331493730461367,3.3696569094553217,3.5162920939045454,Advanced,Medium,Medium,High
0,1,1,2,0,2.922296861503907,3.216314898864483,2.8475230751628446,Moderate,Medium,Medium,Medium
1,0,1,4,0,2.937084420047106,2.759100365784087,3.069879927125359,Moderate,Medium,Medium,Medium
1,1,0,1,0,2.303515564208405,2.651396836070617,2.4247521880491667,Beginner,Low,Medium,Low
1,1,1,0,0,1.6126340391009466,1.7488350162245874,1.7442961503535426,Beginner,Low,Low,Low
0,1,0,1,0,2.1079778825703386,2.402254073792398,1.8358507828666517,Beginner,Low,Low,Low
1,1,1,3,1,3.487120818216039,3.7774968518739036,3.5201053789106727,Advanced,High,High,High
1,1,1,1,0,2.1944715727506314,2.133728995370413,2.367647121120687,Beginner,Low,Low,Low
1,1,1,2,0,2.639928051130039,2.72328379075268,2.8268887482223177,Moderate,Medium,Medium,Medium
1,0,1,2,0,2.5706039696587277,2.6898013862520753,2.2811174148994433,Beginner,Low,Medium,Low
1,1,1,1,0,2.398822118431513,2.8107326868061646,2.7334150220619224,Moderate,Low,Medium,Medium
0,2,1,4,0,2.912903345329077,2.933731779148112,3.2111823217496016,Moderate,Medium,Medium,Medium
0,1,1,1,0,2.5158943436565844,2.521719156866697,2.671953410285921,Beginner,Low,Low,Medium
1,1,1,4,0,3.180106011263447,3.034396616560795,3.2044556623991056,Moderate,Medium,Medium,Medium
1,0,1,3,0,3.3925053685348514,2.9882915712541003,2.9219327443130423,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.9321783169382876,4.061895167939307,3.9855340777266757,Advanced,High,High,High
1,2,1,3,0,3.029878108027493,2.8625493648431015,2.646160486772592,Moderate,Medium,Medium,Medium
